full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,da_p-intv,da_p-left,da_p-right,e_p-intv,e_p-left,e_p-right,sini_p-intv,sini_p-left,sini_p-right,MeanLib-intv,MeanLib-left,MeanLib-right,LibRange-intv,LibRange-left,LibRange-right,albedo-intv,albedo-left,albedo-right,W1Alb-intv,W1Alb-left,W1Alb-right,W2Alb-intv,W2Alb-left,W2Alb-right,g_mag-mean-intv,g_mag-mean-left,g_mag-mean-right,(b - v)-intv,(b - v)-left,(b - v)-right,(u - g)-intv,(u - g)-left,(u - g)-right,(g - r)-intv,(g - r)-left,(g - r)-right,(r - i)-intv,(r - i)-left,(r - i)-right,(i - z)-intv,(i - z)-left,(i - z)-right,(Y - J)-intv,(Y - J)-left,(Y - J)-right,(J - Ks)-intv,(J - Ks)-left,(J - Ks)-right,(H - Ks)-intv,(H - Ks)-left,(H - Ks)-right,GreaterClan,Clan,SubClan,tax_c,Tax_ref
110359 (2001 SA318),3.0,10.0,0.0,9.0,3.0,?,?,?,?,6.0,8.0,5.0,5.0,8.0,?,?,?,5,"(0.0383, 0.0497]",0.0383,0.0497,"(0.128, 0.14]",0.128,0.14,"(0.0125, 0.0654]",0.0125,0.0654,"(296.286, 297.458]",296.286,297.458,"(17.428, 22.303]",17.428,22.303,,,,,,,,,,,,,"(0.738, 0.759]",0.738,0.759,"(1.51, 1.62]",1.51,1.62,"(0.52, 0.54]",0.52,0.54,"(0.179, 0.201]",0.179,0.201,"(0.0673, 0.122]",0.0673,0.122,,,,,,,,,,-,Khryses,-,,
110380 (2001 SO343),0.0,9.0,6.0,11.0,1.0,7.0,?,?,?,7.0,5.0,6.0,10.0,10.0,4.0,6.0,?,5,"(0.00415, 0.0156]",0.00415,0.0156,"(0.115, 0.128]",0.115,0.128,"(0.327, 0.379]",0.327,0.379,"(298.629, 299.801]",298.629,299.801,"(7.679, 12.554]",7.6789999999999985,12.554,"(0.11, 0.121]",0.11,0.121,,,,,,,,,,"(0.759, 0.781]",0.759,0.7809999999999999,"(1.18, 1.29]",1.18,1.29,"(0.54, 0.56]",0.54,0.56,"(0.29, 0.312]",0.29,0.312,"(0.177, 0.231]",0.177,0.231,"(0.234, 0.279]",0.234,0.279,"(0.624, 0.716]",0.624,0.716,,,,GreaterPatroclus,1971FV1,1971FV1Sub,,
110829 (2001 UT54),4.0,3.0,0.0,10.0,3.0,10.0,?,?,?,10.0,9.0,9.0,5.0,12.0,?,?,?,5,"(0.0497, 0.061]",0.0497,0.061,"(0.0413, 0.0536]",0.0413,0.0536,"(0.0125, 0.0654]",0.0125,0.0654,"(297.458, 298.629]",297.458,298.629,"(17.428, 22.303]",17.428,22.303,"(0.144, 0.155]",0.14400000000000002,0.155,,,,,,,,,,"(0.823, 0.845]",0.823,0.845,"(1.62, 1.73]",1.62,1.73,"(0.6, 0.62]",0.6,0.62,"(0.179, 0.201]",0.179,0.201,"(0.286, 0.341]",0.28600000000000003,0.341,,,,,,,,,,-,-,-,,
110832 (2001 UA58),2.0,2.0,0.0,11.0,1.0,3.0,?,?,?,14.0,8.0,13.0,7.0,8.0,?,?,?,5,"(0.027, 0.0383]",0.027000000000000003,0.0383,"(0.029, 0.0413]",0.029,0.0413,"(0.0125, 0.0654]",0.0125,0.0654,"(298.629, 299.801]",298.629,299.801,"(7.679, 12.554]",7.6789999999999985,12.554,"(0.0648, 0.0761]",0.0648,0.0761,,,,,,,,,,"(0.909, 0.93]",0.909,0.93,"(1.51, 1.62]",1.51,1.62,"(0.68, 0.7]",0.68,0.7,"(0.223, 0.245]",0.223,0.245,"(0.0673, 0.122]",0.0673,0.122,,,,,,,,,,GreaterPatroclus,Phereclos,PhereclosSub,,
110859 (2001 UW79),7.0,2.0,0.0,8.0,7.0,2.0,?,?,?,9.0,3.0,8.0,7.0,7.0,?,?,?,5,"(0.0837, 0.095]",0.0837,0.095,"(0.029, 0.0413]",0.029,0.0413,"(0.0125, 0.0654]",0.0125,0.0654,"(295.115, 296.286]",295.115,296.286,"(36.928, 41.803]",36.928,41.803,"(0.0535, 0.0648]",0.0535,0.0648,,,,,,,,,,"(0.802, 0.823]",0.802,0.823,"(0.96, 1.07]",0.96,1.07,"(0.58, 0.6]",0.58,0.6,"(0.223, 0.245]",0.223,0.245,"(0.0127, 0.0673]",0.0127,0.0673,,,,,,,,,,GreaterAneas,1989UQ5,-,,
111198 (2001 WX20),11.0,4.0,0.0,3.0,11.0,?,?,?,?,7.0,8.0,6.0,3.0,8.0,?,?,?,5,"(0.129, 0.14]",0.129,0.14,"(0.0536, 0.0659]",0.0536,0.0659,"(0.0125, 0.0654]",0.0125,0.0654,"(289.258, 290.429]",289.258,290.4290000000001,"(56.428, 61.303]",56.428,61.303,,,,,,,,,,,,,"(0.759, 0.781]",0.759,0.7809999999999999,"(1.51, 1.62]",1.51,1.62,"(0.54, 0.56]",0.54,0.56,"(0.135, 0.157]",0.135,0.157,"(0.0673, 0.122]",0.0673,0.122,,,,,,,,,,GreaterAstyanax,Astyanax,1989UX5Sub,,
114208 (2002 VH107),5.0,5.0,8.0,10.0,6.0,2.0,?,?,?,8.0,7.0,8.0,8.0,9.0,?,?,?,5,"(0.061, 0.0723]",0.061,0.0723,"(0.0659, 0.0783]",0.0659,0.0783,"(0.431, 0.483]",0.431,0.483,"(297.458, 298.629]",297.458,298.629,"(32.053, 36.928]",32.053000000000004,36.928,"(0.0535, 0.0648]",0.0535,0.0648,,,,,,,,,,"(0.781, 0.802]",0.7809999999999999,0.802,"(1.4, 1.51]",1.4,1.51,"(0.58, 0.6]",0.58,0.6,"(0.245, 0.267]",0.245,0.267,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterAneas,Aneas,-,D,Hasselmann2012
114345 (2002 XN72),8.0,1.0,5.0,9.0,7.0,?,?,?,?,10.0,6.0,9.0,10.0,8.0,?,?,?,5,"(0.095, 0.106]",0.095,0.106,"(0.0166, 0.029]",0.0166,0.029,"(0.274, 0.327]",0.274,0.327,"(296.286, 297.458]",296.286,297.458,"(36.928, 41.803]",36.928,41.803,,,,,,,,,,,,,"(0.823, 0.845]",0.823,0.845,"(1.29, 1.4]",1.29,1.4,"(0.6, 0.62]",0.6,0.62,"(0.29, 0.312]",0.29,0.312,"(0.0673, 0.122]",0.0673,0.122,,,,,,,,,,GreaterAstyanax,Mentor,1988RR10Sub,,
116134 (2003 WZ142),6.0,4.0,2.0,8.0,6.0,5.0,?,?,?,?,?,?,?,?,11.0,6.0,?,5,"(0.0723, 0.0837]",0.0723,0.0837,"(0.0536, 0.0659]",0.0536,0.0659,"(0.118, 0.17]",0.118,0.17,"(295.115, 296.286]",295.115,296.286,"(32.053, 36.928]",32.053000000000004,36.928,"(0.0873, 0.0986]",0.0873,0.0986,,,,,,,,,,,,,,,,,,,,,,,,,"(0.548, 0.593]",0.5479999999999999,0.593,"(0.624, 0.716]",0.624,0.716,,,,GreaterAneas,1988RH13,-,,
116439 (2003 YN162),6.0,8.0,4.0,8.0,7.0,?,?,?,?,0.0,6.0,0.0,7.0,6.0,?,?,?,5,"(0.0723, 0.0837]",0.0723,0.0837,"(0.103, 0.115]",0.103,0.115,"(0.222, 0.274]",0.222,0.274,"(295.115, 296.286]",295.115,296.286,"(36.928, 41.803]",36.928,41.803,,,,,,,,,,,,,"(0.61, 0.631]",0.61,0.631,"(1.29, 1.4]",1.29,1.4,"(0.42, 0.44]",0.42,0.44,"(0.223, 0.245]",0.223,0.245,"(-0.042, 0.0127]",-0.042,0.0127,,,,,,,,,,-,-,-,,
117385 (2004 YN20),9.0,2.0,3.0,7.0,8.0,3.0,?,?,?,?,?,?,?,?,6.0,1.0,?,5,"(0.106, 0.118]",0.106,0.118,"(0.029, 0.0413]",0.029,0.0413,"(0.17, 0.222]",0.17,0.222,"(293.943, 295.115]",293.943,295.115,"(41.803, 46.678]",41.803,46.678,"(0.0648, 0.0761]",0.0648,0.0761,,,,,,,,,,,,,,,,,,,,,,,,,"(0.324, 0.369]",0.324,0.369,"(0.162, 0.254]",0.162,0.254,,,,GreaterAstyanax,Astyanax,OphelestesSub,,
117389 (2004 YD23),4.0,2.0,7.0,11.0,4.0,3.0,?,?,?,10.0,8.0,9.0,8.0,9.0,?,?,?,5,"(0.0497, 0.061]",0.0497,0.061,"(0.029, 0.0413]",0.029,0.0413,"(0.379, 0.431]",0.379,0.431,"(298.629, 299.801]",298.629,299.801,"(22.303, 27.178]",22.303,27.178,"(0.0648, 0.0761]",0.0648,0.0761,,,,,,,,,,"(0.823, 0.845]",0.823,0.845,"(1.51, 1.62]",1.51,1.62,"(0.6, 0.62]",0.6,0.62,"(0.245, 0.267]",0.245,0.267,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterAneas,Aneas,AneasSub,,
117446 (2005 AV45),1.0,4.0,1.0,11.0,2.0,4.0,?,?,?,7.0,7.0,7.0,5.0,7.0,?,?,?,5,"(0.0156, 0.027]",0.0156,0.027000000000000003,"(0.0536, 0.0659]",0.0536,0.0659,"(0.0654, 0.118]",0.0654,0.118,"(298.629, 299.801]",298.629,299.801,"(12.554, 17.428]",12.554,17.428,"(0.0761, 0.0873]",0.0761,0.0873,,,,,,,,,,"(0.759, 0.781]",0.759,0.7809999999999999,"(1.4, 1.51]",1.4,1.51,"(0.56, 0.58]",0.56,0.58,"(0.179, 0.201]",0.179,0.201,"(0.0127, 0.0673]",0.0127,0.0673,,,,,,,,,,-,-,-,,
117447 (2005 AX46),3.0,0.0,8.0,13.0,3.0,1.0,?,?,?,5.0,6.0,4.0,2.0,8.0,?,?,?,5,"(0.0383, 0.0497]",0.0383,0.0497,"(0.00412, 0.0166]",0.00412,0.0166,"(0.431, 0.483]",0.431,0.483,"(300.972, 302.143]",300.972,302.143,"(17.428, 22.303]",17.428,22.303,"(0.0423, 0.0535]",0.0423,0.0535,,,,,,,,,,"(0.717, 0.738]",0.7170000000000001,0.738,"(1.29, 1.4]",1.29,1.4,"(0.5, 0.52]",0.5,0.52,"(0.113, 0.135]",0.113,0.135,"(0.0673, 0.122]",0.0673,0.122,,,,,,,,,,GreaterPatroclus,Troilus,TroilusSub,,
118815 (2000 SM108),5.0,10.0,0.0,9.0,4.0,4.0,?,?,?,7.0,4.0,6.0,5.0,9.0,?,?,?,5,"(0.061, 0.0723]",0.061,0.0723,"(0.128, 0.14]",0.128,0.14,"(0.0125, 0.0654]",0.0125,0.0654,"(296.286, 297.458]",296.286,297.458,"(22.303, 27.178]",22.303,27.178,"(0.0761, 0.0873]",0.0761,0.0873,,,,,,,,,,"(0.759, 0.781]",0.759,0.7809999999999999,"(1.07, 1.18]",1.07,1.18,"(0.54, 0.56]",0.54,0.56,"(0.179, 0.201]",0.179,0.201,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,-,1990VU1,1990VU1Sub,,
119528 (2001 US179),2.0,6.0,4.0,11.0,2.0,2.0,?,?,?,13.0,8.0,12.0,8.0,9.0,?,?,?,5,"(0.027, 0.0383]",0.027000000000000003,0.0383,"(0.0783, 0.0906]",0.0783,0.0906,"(0.222, 0.274]",0.222,0.274,"(298.629, 299.801]",298.629,299.801,"(12.554, 17.428]",12.554,17.428,"(0.0535, 0.0648]",0.0535,0.0648,,,,,,,,,,"(0.887, 0.909]",0.887,0.909,"(1.51, 1.62]",1.51,1.62,"(0.66, 0.68]",0.66,0.68,"(0.245, 0.267]",0.245,0.267,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterPatroclus,-,-,,
120454 (1988 SJ2),4.0,0.0,4.0,11.0,4.0,0.0,?,?,?,11.0,6.0,10.0,9.0,10.0,?,?,?,5,"(0.0497, 0.061]",0.0497,0.061,"(0.00412, 0.0166]",0.00412,0.0166,"(0.222, 0.274]",0.222,0.274,"(298.629, 299.801]",298.629,299.801,"(22.303, 27.178]",22.303,27.178,"(0.0308, 0.0423]",0.0308,0.0423,,,,,,,,,,"(0.845, 0.866]",0.845,0.866,"(1.29, 1.4]",1.29,1.4,"(0.62, 0.64]",0.62,0.64,"(0.267, 0.29]",0.267,0.29,"(0.177, 0.231]",0.177,0.231,,,,,,,,,,GreaterPatroclus,-,-,,
122391 (2000 QZ75),0.0,8.0,4.0,11.0,1.0,?,?,?,?,14.0,7.0,14.0,6.0,9.0,?,?,?,5,"(0.00415, 0.0156]",0.00415,0.0156,"(0.103, 0.115]",0.103,0.115,"(0.222, 0.274]",0.222,0.274,"(298.629, 299.801]",298.629,299.801,"(7.679, 12.554]",7.6789999999999985,12.554,,,,,,,,,,,,,"(0.909, 0.93]",0.909,0.93,"(1.4, 1.51]",1.4,1.51,"(0.7, 0.72]",0.7,0.72,"(0.201, 0.223]",0.201,0.223,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterPatroclus,1971FV1,1971FV1Sub,,
122460 (2000 QB146),0.0,4.0,5.0,12.0,0.0,?,?,?,?,10.0,6.0,9.0,10.0,9.0,?,?,?,5,"(0.00415, 0.0156]",0.00415,0.0156,"(0.0536, 0.0659]",0.0536,0.0659,"(0.274, 0.327]",0.274,0.327,"(299.801, 300.972]",299.801,300.972,"(2.735, 7.679]",2.735,7.6789999999999985,,,,,,,,,,,,,"(0.823, 0.845]",0.823,0.845,"(1.29, 1.4]",1.29,1.4,"(0.6, 0.62]",0.6,0.62,"(0.29, 0.312]",0.29,0.312,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterPatroclus,-,-,,
122581 (2000 RJ24),4.0,4.0,3.0,10.0,4.0,7.0,?,?,?,?,?,?,?,?,5.0,1.0,1.0,5,"(0.0497, 0.061]",0.0497,0.061,"(0.0536, 0.0659]",0.0536,0.0659,"(0.17, 0.222]",0.17,0.222,"(297.458, 298.629]",297.458,298.629,"(22.303, 27.178]",22.303,27.178,"(0.11, 0.121]",0.11,0.121,,,,,,,,,,,,,,,,,,,,,,,,,"(0.279, 0.324]",0.279,0.324,"(0.162, 0.254]",0.162,0.254,"(-0.058, 0.0385]",-0.058,0.0385,GreaterPatroclus,-,-,,
122592 (2000 RE29),3.0,2.0,9.0,12.0,5.0,?,?,?,?,7.0,8.0,6.0,11.0,10.0,?,?,?,5,"(0.0383, 0.0497]",0.0383,0.0497,"(0.029, 0.0413]",0.029,0.0413,"(0.483, 0.536]",0.483,0.536,"(299.801, 300.972]",299.801,300.972,"(27.178, 32.053]",27.178,32.053000000000004,,,,,,,,,,,,,"(0.759, 0.781]",0.759,0.7809999999999999,"(1.51, 1.62]",1.51,1.62,"(0.54, 0.56]",0.54,0.56,"(0.312, 0.334]",0.312,0.334,"(0.177, 0.231]",0.177,0.231,,,,,,,,,,GreaterPatroclus,Troilus,-,,
122733 (2000 SK47),8.0,4.0,6.0,8.0,9.0,4.0,?,?,?,8.0,7.0,7.0,7.0,9.0,?,?,?,5,"(0.095, 0.106]",0.095,0.106,"(0.0536, 0.0659]",0.0536,0.0659,"(0.327, 0.379]",0.327,0.379,"(295.115, 296.286]",295.115,296.286,"(46.678, 51.553]",46.678,51.553,"(0.0761, 0.0873]",0.0761,0.0873,,,,,,,,,,"(0.781, 0.802]",0.7809999999999999,0.802,"(1.4, 1.51]",1.4,1.51,"(0.56, 0.58]",0.56,0.58,"(0.223, 0.245]",0.223,0.245,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,-,Apisaon,-,D,Hasselmann2012
122962 (2000 SG215),9.0,2.0,0.0,5.0,9.0,?,?,?,?,5.0,6.0,4.0,5.0,9.0,?,?,?,5,"(0.106, 0.118]",0.106,0.118,"(0.029, 0.0413]",0.029,0.0413,"(0.0125, 0.0654]",0.0125,0.0654,"(291.601, 292.772]",291.601,292.772,"(46.678, 51.553]",46.678,51.553,,,,,,,,,,,,,"(0.717, 0.738]",0.7170000000000001,0.738,"(1.29, 1.4]",1.29,1.4,"(0.5, 0.52]",0.5,0.52,"(0.179, 0.201]",0.179,0.201,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterAstyanax,Astyanax,-,,
124696 (2001 SC137),6.0,3.0,1.0,9.0,6.0,?,?,?,?,4.0,8.0,3.0,7.0,8.0,?,?,?,5,"(0.0723, 0.0837]",0.0723,0.0837,"(0.0413, 0.0536]",0.0413,0.0536,"(0.0654, 0.118]",0.0654,0.118,"(296.286, 297.458]",296.286,297.458,"(32.053, 36.928]",32.053000000000004,36.928,,,,,,,,,,,,,"(0.695, 0.717]",0.695,0.7170000000000001,"(1.51, 1.62]",1.51,1.62,"(0.48, 0.5]",0.48,0.5,"(0.223, 0.245]",0.223,0.245,"(0.0673, 0.122]",0.0673,0.122,,,,,,,,,,-,Dolon,ErichthoniosSub,,
124985 (2001 TK131),4.0,5.0,3.0,10.0,4.0,1.0,?,?,?,10.0,7.0,9.0,6.0,9.0,?,?,?,5,"(0.0497, 0.061]",0.0497,0.061,"(0.0659, 0.0783]",0.0659,0.0783,"(0.17, 0.222]",0.17,0.222,"(297.458, 298.629]",297.458,298.629,"(22.303, 27.178]",22.303,27.178,"(0.0423, 0.0535]",0.0423,0.0535,,,,,,,,,,"(0.823, 0.845]",0.823,0.845,"(1.4, 1.51]",1.4,1.51,"(0.6, 0.62]",0.6,0.62,"(0.201, 0.223]",0.201,0.223,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterPatroclus,-,-,,
125045 (2001 TK211),8.0,3.0,7.0,8.0,8.0,2.0,?,?,?,?,?,?,?,?,4.0,6.0,?,5,"(0.095, 0.106]",0.095,0.106,"(0.0413, 0.0536]",0.0413,0.0536,"(0.379, 0.431]",0.379,0.431,"(295.115, 296.286]",295.115,296.286,"(41.803, 46.678]",41.803,46.678,"(0.0535, 0.0648]",0.0535,0.0648,,,,,,,,,,,,,,,,,,,,,,,,,"(0.234, 0.279]",0.234,0.279,"(0.624, 0.716]",0.624,0.716,,,,GreaterAstyanax,Mentor,-,,
125059 (2001 TB233),2.0,4.0,2.0,11.0,2.0,?,?,?,?,?,?,?,?,?,4.0,4.0,?,5,"(0.027, 0.0383]",0.027000000000000003,0.0383,"(0.0536, 0.0659]",0.0536,0.0659,"(0.118, 0.17]",0.118,0.17,"(298.629, 299.801]",298.629,299.801,"(12.554, 17.428]",12.554,17.428,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.234, 0.279]",0.234,0.279,"(0.439, 0.531]",0.439,0.531,,,,GreaterPatroclus,Phereclos,PhereclosSub,,
125106 (2001 UR39),7.0,4.0,0.0,8.0,6.0,?,?,?,?,11.0,7.0,11.0,14.0,8.0,2.0,4.0,?,5,"(0.0837, 0.095]",0.0837,0.095,"(0.0536, 0.0659]",0.0536,0.0659,"(0.0125, 0.0654]",0.0125,0.0654,"(295.115, 296.286]",295.115,296.286,"(32.053, 36.928]",32.053000000000004,36.928,,,,,,,,,,,,,"(0.845, 0.866]",0.845,0.866,"(1.4, 1.51]",1.4,1.51,"(0.64, 0.66]",0.64,0.66,"(0.378, 0.4]",0.378,0.4,"(0.0673, 0.122]",0.0673,0.122,"(0.145, 0.189]",0.145,0.189,"(0.439, 0.531]",0.439,0.531,,,,GreaterAneas,-,-,,
125159 (2001 UV93),2.0,1.0,4.0,11.0,2.0,2.0,?,?,?,12.0,7.0,12.0,8.0,10.0,?,?,?,5,"(0.027, 0.0383]",0.027000000000000003,0.0383,"(0.0166, 0.029]",0.0166,0.029,"(0.222, 0.274]",0.222,0.274,"(298.629, 299.801]",298.629,299.801,"(12.554, 17.428]",12.554,17.428,"(0.0535, 0.0648]",0.0535,0.0648,,,,,,,,,,"(0.866, 0.887]",0.866,0.887,"(1.4, 1.51]",1.4,1.51,"(0.66, 0.68]",0.66,0.68,"(0.245, 0.267]",0.245,0.267,"(0.177, 0.231]",0.177,0.231,,,,,,,,,,GreaterPatroclus,Memnon,-,,
127532 (2002 WH9),5.0,3.0,2.0,9.0,6.0,2.0,?,?,?,7.0,9.0,6.0,8.0,12.0,?,?,?,5,"(0.061, 0.0723]",0.061,0.0723,"(0.0413, 0.0536]",0.0413,0.0536,"(0.118, 0.17]",0.118,0.17,"(296.286, 297.458]",296.286,297.458,"(32.053, 36.928]",32.053000000000004,36.928,"(0.0535, 0.0648]",0.0535,0.0648,,,,,,,,,,"(0.759, 0.781]",0.759,0.7809999999999999,"(1.62, 1.73]",1.62,1.73,"(0.54, 0.56]",0.54,0.56,"(0.245, 0.267]",0.245,0.267,"(0.286, 0.341]",0.28600000000000003,0.341,,,,,,,,,,GreaterAneas,1994CO,-,,
127534 (2002 WR17),2.0,6.0,4.0,11.0,2.0,3.0,?,?,?,2.0,7.0,0.0,7.0,9.0,?,?,?,5,"(0.027, 0.0383]",0.027000000000000003,0.0383,"(0.0783, 0.0906]",0.0783,0.0906,"(0.222, 0.274]",0.222,0.274,"(298.629, 299.801]",298.629,299.801,"(12.554, 17.428]",12.554,17.428,"(0.0648, 0.0761]",0.0648,0.0761,,,,,,,,,,"(0.653, 0.674]",0.653,0.674,"(1.4, 1.51]",1.4,1.51,"(0.42, 0.44]",0.42,0.44,"(0.223, 0.245]",0.223,0.245,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterPatroclus,-,-,,
128299 (2003 YL61),6.0,4.0,6.0,10.0,5.0,3.0,?,?,?,10.0,8.0,9.0,10.0,10.0,?,?,?,5,"(0.0723, 0.0837]",0.0723,0.0837,"(0.0536, 0.0659]",0.0536,0.0659,"(0.327, 0.379]",0.327,0.379,"(297.458, 298.629]",297.458,298.629,"(27.178, 32.053]",27.178,32.053000000000004,"(0.0648, 0.0761]",0.0648,0.0761,,,,,,,,,,"(0.823, 0.845]",0.823,0.845,"(1.51, 1.62]",1.51,1.62,"(0.6, 0.62]",0.6,0.62,"(0.29, 0.312]",0.29,0.312,"(0.177, 0.231]",0.177,0.231,,,,,,,,,,-,1990VU1,IdaiosSub,,
129135 (2005 AD21),8.0,0.0,9.0,10.0,8.0,3.0,?,?,?,11.0,6.0,10.0,7.0,10.0,?,?,?,5,"(0.095, 0.106]",0.095,0.106,"(0.00412, 0.0166]",0.00412,0.0166,"(0.483, 0.536]",0.483,0.536,"(297.458, 298.629]",297.458,298.629,"(41.803, 46.678]",41.803,46.678,"(0.0648, 0.0761]",0.0648,0.0761,,,,,,,,,,"(0.845, 0.866]",0.845,0.866,"(1.29, 1.4]",1.29,1.4,"(0.62, 0.64]",0.62,0.64,"(0.223, 0.245]",0.223,0.245,"(0.177, 0.231]",0.177,0.231,,,,,,,,,,GreaterPatroclus,Cebriones,BitiasSub,,
129145 (2005 CE),5.0,6.0,5.0,9.0,6.0,?,?,?,?,?,?,?,?,?,5.0,3.0,0.0,5,"(0.061, 0.0723]",0.061,0.0723,"(0.0783, 0.0906]",0.0783,0.0906,"(0.274, 0.327]",0.274,0.327,"(296.286, 297.458]",296.286,297.458,"(32.053, 36.928]",32.053000000000004,36.928,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0.279, 0.324]",0.279,0.324,"(0.346, 0.439]",0.34600000000000003,0.439,"(-0.156, -0.058]",-0.156,-0.058,-,1990VU1,1990VU1Sub,,
129147 (2005 CY70),4.0,1.0,5.0,11.0,4.0,2.0,?,?,?,5.0,14.0,4.0,13.0,10.0,?,?,?,5,"(0.0497, 0.061]",0.0497,0.061,"(0.0166, 0.029]",0.0166,0.029,"(0.274, 0.327]",0.274,0.327,"(298.629, 299.801]",298.629,299.801,"(22.303, 27.178]",22.303,27.178,"(0.0535, 0.0648]",0.0535,0.0648,,,,,,,,,,"(0.717, 0.738]",0.7170000000000001,0.738,"(2.17, 2.28]",2.17,2.28,"(0.5, 0.52]",0.5,0.52,"(0.356, 0.378]",0.35600000000000004,0.378,"(0.177, 0.231]",0.177,0.231,,,,,,,,,,GreaterAneas,Aneas,AneasSub,,
129153 (2005 EL140),2.0,3.0,8.0,12.0,3.0,3.0,?,?,?,7.0,13.0,6.0,7.0,9.0,?,?,?,5,"(0.027, 0.0383]",0.027000000000000003,0.0383,"(0.0413, 0.0536]",0.0413,0.0536,"(0.431, 0.483]",0.431,0.483,"(299.801, 300.972]",299.801,300.972,"(17.428, 22.303]",17.428,22.303,"(0.0648, 0.0761]",0.0648,0.0761,,,,,,,,,,"(0.759, 0.781]",0.759,0.7809999999999999,"(2.06, 2.17]",2.06,2.17,"(0.54, 0.56]",0.54,0.56,"(0.223, 0.245]",0.223,0.245,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterPatroclus,Troilus,TroilusSub,,
131447 (2001 QZ113),2.0,3.0,10.0,13.0,3.0,3.0,?,?,?,10.0,9.0,10.0,10.0,9.0,?,?,?,5,"(0.027, 0.0383]",0.027000000000000003,0.0383,"(0.0413, 0.0536]",0.0413,0.0536,"(0.536, 0.588]",0.536,0.588,"(300.972, 302.143]",300.972,302.143,"(17.428, 22.303]",17.428,22.303,"(0.0648, 0.0761]",0.0648,0.0761,,,,,,,,,,"(0.823, 0.845]",0.823,0.845,"(1.62, 1.73]",1.62,1.73,"(0.62, 0.64]",0.62,0.64,"(0.29, 0.312]",0.29,0.312,"(0.122, 0.177]",0.122,0.177,,,,,,,,,,GreaterPatroclus,Memnon,AmphiosSub,,
131635 (2001 XW71),10.0,4.0,0.0,4.0,10.0,?,?,?,?,7.0,5.0,6.0,8.0,10.0,?,?,?,5,"(0.118, 0.129]",0.118,0.129,"(0.0536, 0.0659]",0.0536,0.0659,"(0.0125, 0.0654]",0.0125,0.0654,"(290.429, 291.601]",290.4290000000001,291.601,"(51.553, 56.428]",51.553,56.428,,,,,,,,,,,,,"(0.759, 0.781]",0.759,0.7809999999999999,"(1.18, 1.29]",1.18,1.29,"(0.54, 0.56]",0.54,0.56,"(0.245, 0.267]",0.245,0.267,"(0.177, 0.231]",0.177,0.231,,,,,,,,,,GreaterAstyanax,Astyanax,1989UX5Sub,,
133853 (2003 YQ133),6.0,2.0,5.0,9.0,7.0,5.0,?,?,?,8.0,6.0,7.0,8.0,8.0,8.0,5.0,3.0,5,"(0.0723, 0.0837]",0.0723,0.0837,"(0.029, 0.0413]",0.029,0.0413,"(0.274, 0.327]",0.274,0.327,"(296.286, 297.458]",296.286,297.458,"(36.928, 41.803]",36.928,41.803,"(0.0873, 0.0986]",0.0873,0.0986,,,,,,,,,,"(0.781, 0.802]",0.7809999999999999,0.802,"(1.29, 1.4]",1.29,1.4,"(0.56, 0.58]",0.56,0.58,"(0.245, 0.267]",0.245,0.267,"(0.0673, 0.122]",0.0673,0.122,"(0.414, 0.458]",0.414,0.458,"(0.531, 0.624]",0.531,0.624,"(0.135, 0.231]",0.135,0.231,GreaterAstyanax,Mentor,1988RR10Sub,,
133862 (2004 BR38),8.0,3.0,9.0,8.0,10.0,5.0,?,?,?,5.0,7.0,3.0,14.0,11.0,?,?,?,5,"(0.095, 0.106]",0.095,0.106,"(0.0413, 0.0536]",0.0413,0.0536,"(0.483, 0.536]",0.483,0.536,"(295.115, 296.286]",295.115,296.286,"(51.553, 56.428]",51.553,56.428,"(0.0873, 0.0986]",0.0873,0.0986,,,,,,,,,,"(0.717, 0.738]",0.7170000000000001,0.738,"(1.4, 1.51]",1.4,1.51,"(0.48, 0.5]",0.48,0.5,"(0.378, 0.4]",0.378,0.4,"(0.231, 0.286]",0.231,0.28600000000000003,,,,,,,,,,GreaterAstyanax,Mentor,MentorSub,,
