full_name,da_p,e_p,sini_p,MeanLib,LibRange,albedo,W1Alb,W2Alb,g_mag-mean,(b - v),(u - g),(g - r),(r - i),(i - z),(Y - J),(J - Ks),(H - Ks),L,da_p-intv,da_p-left,da_p-right,e_p-intv,e_p-left,e_p-right,sini_p-intv,sini_p-left,sini_p-right,MeanLib-intv,MeanLib-left,MeanLib-right,LibRange-intv,LibRange-left,LibRange-right,albedo-intv,albedo-left,albedo-right,W1Alb-intv,W1Alb-left,W1Alb-right,W2Alb-intv,W2Alb-left,W2Alb-right,g_mag-mean-intv,g_mag-mean-left,g_mag-mean-right,(b - v)-intv,(b - v)-left,(b - v)-right,(u - g)-intv,(u - g)-left,(u - g)-right,(g - r)-intv,(g - r)-left,(g - r)-right,(r - i)-intv,(r - i)-left,(r - i)-right,(i - z)-intv,(i - z)-left,(i - z)-right,(Y - J)-intv,(Y - J)-left,(Y - J)-right,(J - Ks)-intv,(J - Ks)-left,(J - Ks)-right,(H - Ks)-intv,(H - Ks)-left,(H - Ks)-right,GreaterClan,Clan,SubClan,tax_c,Tax_ref
  4489 (1988 AK),8.0,2.0,6.0,5.0,7.0,3.0,3.0,3.0,6.0,4.0,5.0,4.0,9.0,12.0,?,?,?,4.0,"(0.098, 0.11]",0.098,0.11,"(0.0255, 0.0364]",0.0255,0.0364,"(0.334, 0.387]",0.334,0.387,"(63.096, 64.427]",63.096,64.42699999999999,"(39.851, 44.956]",39.851,44.956,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.108, 0.132]",0.108,0.132,"(16.747, 17.019]",16.747,17.019000000000002,"(0.787, 0.857]",0.787,0.857,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.244, 0.26]",0.244,0.26,"(0.146, 0.204]",0.146,0.204,,,,,,,,,,GreaterHektor,Hektor,-,D,Hasselmann2012
  4501 Eurypylos (1989 CJ3),6.0,0.0,2.0,5.0,6.0,3.0,2.0,3.0,12.0,?,?,?,?,?,?,?,?,4.0,"(0.0737, 0.0858]",0.0737,0.0858,"(0.00354, 0.0146]",0.00354,0.0146,"(0.119, 0.172]",0.119,0.172,"(63.096, 64.427]",63.096,64.42699999999999,"(34.746, 39.851]",34.746,39.851,"(0.0596, 0.0711]",0.0596,0.0711,"(0.101, 0.124]",0.101,0.124,"(0.108, 0.132]",0.108,0.132,"(18.381, 18.653]",18.381,18.653,,,,,,,,,,,,,,,,,,,,,,,,,-,Thersander,-,,
  4543 Phoinix (1989 CQ1),9.0,5.0,4.0,9.0,10.0,2.0,3.0,3.0,9.0,?,?,?,?,?,?,?,?,4.0,"(0.11, 0.122]",0.11,0.122,"(0.0582, 0.0691]",0.0582,0.0691,"(0.226, 0.28]",0.226,0.28,"(68.417, 69.748]",68.417,69.748,"(55.166, 60.271]",55.166,60.271,"(0.0481, 0.0596]",0.0481,0.0596,"(0.124, 0.146]",0.124,0.146,"(0.108, 0.132]",0.108,0.132,"(17.564, 17.836]",17.564,17.836,,,,,,,,,,,,,,,,,,,,,,,,,GreaterDiomedes,Diomedes,-,,
  4833 Meges (1989 AL2),4.0,6.0,9.0,1.0,3.0,4.0,2.0,2.0,7.0,?,?,?,?,?,?,?,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.0691, 0.08]",0.0691,0.08,"(0.495, 0.549]",0.495,0.5489999999999999,"(57.775, 59.105]",57.775,59.105,"(19.431, 24.536]",19.431,24.536,"(0.0711, 0.0827]",0.0711,0.0827,"(0.101, 0.124]",0.101,0.124,"(0.0839, 0.108]",0.0839,0.108,"(17.019, 17.291]",17.019000000000002,17.291,,,,,,,,,,,,,,,,,,,,,,,,,-,Periphas,-,D,Bendjoya2004
  4834 Thoas (1989 AM2),3.0,7.0,8.0,2.0,2.0,5.0,3.0,3.0,8.0,?,?,?,?,?,8.0,4.0,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.08, 0.091]",0.08,0.091,"(0.441, 0.495]",0.441,0.495,"(59.105, 60.436]",59.105,60.43600000000001,"(14.326, 19.431]",14.326,19.431,"(0.0827, 0.0942]",0.0827,0.0942,"(0.124, 0.146]",0.124,0.146,"(0.108, 0.132]",0.108,0.132,"(17.291, 17.564]",17.291,17.564,,,,,,,,,,,,,,,,"(0.375, 0.42]",0.375,0.42,"(0.602, 0.717]",0.602,0.7170000000000001,,,,-,Ulysses,-,D,Bendjoya2004
  4836 Medon (1989 CK1),5.0,7.0,5.0,4.0,5.0,3.0,3.0,3.0,9.0,?,?,?,?,?,?,?,?,4.0,"(0.0615, 0.0737]",0.0615,0.0737,"(0.08, 0.091]",0.08,0.091,"(0.28, 0.334]",0.28,0.334,"(61.766, 63.096]",61.76600000000001,63.096,"(29.641, 34.746]",29.641,34.746,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.108, 0.132]",0.108,0.132,"(17.564, 17.836]",17.564,17.836,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,D,Bendjoya2004
  4902 Thessandrus (1989 AN2),0.0,0.0,2.0,2.0,0.0,4.0,4.0,6.0,?,4.0,5.0,5.0,9.0,12.0,?,?,?,4.0,"(0.000442, 0.0128]",0.000442,0.0128,"(0.00354, 0.0146]",0.00354,0.0146,"(0.119, 0.172]",0.119,0.172,"(59.105, 60.436]",59.105,60.43600000000001,"(4.045, 9.221]",4.045,9.221,"(0.0711, 0.0827]",0.0711,0.0827,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.18, 0.204]",0.18,0.204,,,,"(0.787, 0.857]",0.787,0.857,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.633, 0.7]",0.633,0.7,"(0.244, 0.26]",0.244,0.26,"(0.146, 0.204]",0.146,0.204,,,,,,,,,,-,-,-,D,Hasselmann2012
  4946 Askalaphus (1988 BW1),8.0,7.0,6.0,6.0,8.0,3.0,3.0,4.0,9.0,4.0,5.0,4.0,8.0,12.0,?,?,?,4.0,"(0.098, 0.11]",0.098,0.11,"(0.08, 0.091]",0.08,0.091,"(0.334, 0.387]",0.334,0.387,"(64.427, 65.757]",64.42699999999999,65.757,"(44.956, 50.061]",44.956,50.06100000000001,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,"(17.564, 17.836]",17.564,17.836,"(0.787, 0.857]",0.787,0.857,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.228, 0.244]",0.228,0.244,"(0.146, 0.204]",0.146,0.204,,,,,,,,,,GreaterHektor,Thersites,-,D,Hasselmann2012
  5012 Eurymedon (9507 P-L),4.0,6.0,1.0,4.0,3.0,4.0,2.0,3.0,13.0,3.0,8.0,3.0,3.0,11.0,?,?,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.0691, 0.08]",0.0691,0.08,"(0.0648, 0.119]",0.0648,0.119,"(61.766, 63.096]",61.76600000000001,63.096,"(19.431, 24.536]",19.431,24.536,"(0.0711, 0.0827]",0.0711,0.0827,"(0.101, 0.124]",0.101,0.124,"(0.108, 0.132]",0.108,0.132,"(18.653, 18.925]",18.653,18.925,"(0.718, 0.787]",0.718,0.787,"(1.63, 1.724]",1.63,1.724,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.148, 0.164]",0.14800000000000002,0.16399999999999998,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,GreaterNestor,Eurymedon,-,C,Hasselmann2012
  5023 Agapenor (1985 TG3),5.0,2.0,3.0,3.0,4.0,12.0,7.0,8.0,11.0,2.0,6.0,3.0,5.0,11.0,?,?,?,4.0,"(0.0615, 0.0737]",0.0615,0.0737,"(0.0255, 0.0364]",0.0255,0.0364,"(0.172, 0.226]",0.172,0.226,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(24.536, 29.641]",24.536,29.641,"(0.163, 0.175]",0.163,0.175,"(0.214, 0.237]",0.214,0.237,"(0.227, 0.251]",0.227,0.251,"(18.108, 18.381]",18.108,18.381,"(0.649, 0.718]",0.649,0.718,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.18, 0.196]",0.18,0.196,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,GreaterTelamon,Theoklymenos,-,X,Hasselmann2012
  5025 (1986 TS6),1.0,2.0,3.0,2.0,1.0,5.0,2.0,2.0,12.0,3.0,6.0,3.0,4.0,11.0,?,?,?,4.0,"(0.0128, 0.025]",0.0128,0.025,"(0.0255, 0.0364]",0.0255,0.0364,"(0.172, 0.226]",0.172,0.226,"(59.105, 60.436]",59.105,60.43600000000001,"(9.221, 14.326]",9.221,14.326,"(0.0827, 0.0942]",0.0827,0.0942,"(0.101, 0.124]",0.101,0.124,"(0.0839, 0.108]",0.0839,0.108,"(18.381, 18.653]",18.381,18.653,"(0.718, 0.787]",0.718,0.787,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.164, 0.18]",0.16399999999999998,0.18,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,GreaterOdysseus,Odysseus,-,D,Bendjoya2004
  5027 Androgeos (1988 BX1),7.0,1.0,9.0,3.0,7.0,3.0,4.0,3.0,9.0,4.0,6.0,4.0,10.0,12.0,6.0,3.0,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0146, 0.0255]",0.0146,0.0255,"(0.495, 0.549]",0.495,0.5489999999999999,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(39.851, 44.956]",39.851,44.956,"(0.0596, 0.0711]",0.0596,0.0711,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.108, 0.132]",0.108,0.132,"(17.564, 17.836]",17.564,17.836,"(0.787, 0.857]",0.787,0.857,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.26, 0.276]",0.26,0.276,"(0.146, 0.204]",0.146,0.204,"(0.287, 0.331]",0.287,0.331,"(0.487, 0.602]",0.487,0.602,,,,-,Agamemnon,-,D,Hasselmann2012
  5028 Halaesus (1988 BY1),4.0,7.0,6.0,3.0,3.0,2.0,3.0,3.0,12.0,4.0,5.0,4.0,8.0,11.0,?,?,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.08, 0.091]",0.08,0.091,"(0.334, 0.387]",0.334,0.387,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(19.431, 24.536]",19.431,24.536,"(0.0481, 0.0596]",0.0481,0.0596,"(0.124, 0.146]",0.124,0.146,"(0.108, 0.132]",0.108,0.132,"(18.381, 18.653]",18.381,18.653,"(0.787, 0.857]",0.787,0.857,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.228, 0.244]",0.228,0.244,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,-,Halaesus,-,D,Hasselmann2012
  5041 Theotes (1973 SW1),7.0,3.0,3.0,6.0,7.0,2.0,2.0,3.0,12.0,4.0,9.0,4.0,6.0,10.0,?,?,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0364, 0.0473]",0.0364,0.0473,"(0.172, 0.226]",0.172,0.226,"(64.427, 65.757]",64.42699999999999,65.757,"(39.851, 44.956]",39.851,44.956,"(0.0481, 0.0596]",0.0481,0.0596,"(0.101, 0.124]",0.101,0.124,"(0.108, 0.132]",0.108,0.132,"(18.381, 18.653]",18.381,18.653,"(0.787, 0.857]",0.787,0.857,"(1.724, 1.818]",1.724,1.818,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.196, 0.212]",0.196,0.212,"(0.03, 0.088]",0.03,0.08800000000000001,,,,,,,,,,GreaterDiomedes,-,-,,
  5123 (1989 BL),2.0,6.0,2.0,3.0,1.0,9.0,5.0,5.0,?,?,?,?,?,?,?,?,?,4.0,"(0.025, 0.0371]",0.025,0.0371,"(0.0691, 0.08]",0.0691,0.08,"(0.119, 0.172]",0.119,0.172,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(9.221, 14.326]",9.221,14.326,"(0.129, 0.14]",0.129,0.14,"(0.169, 0.192]",0.16899999999999998,0.192,"(0.156, 0.18]",0.156,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Halitherses,-,,
  5126 Achaemenides (1989 CH2),3.0,3.0,8.0,1.0,2.0,2.0,0.0,0.0,11.0,?,?,?,?,?,?,?,?,4.0,"(0.0371, 0.0493]",0.0371,0.0493,"(0.0364, 0.0473]",0.0364,0.0473,"(0.441, 0.495]",0.441,0.495,"(57.775, 59.105]",57.775,59.105,"(14.326, 19.431]",14.326,19.431,"(0.0481, 0.0596]",0.0481,0.0596,"(0.0557, 0.0786]",0.0557,0.0786,"(0.0356, 0.0599]",0.0356,0.0599,"(18.108, 18.381]",18.108,18.381,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,C,Bendjoya2004
  5209 (1989 CW1),9.0,2.0,3.0,8.0,9.0,3.0,3.0,5.0,11.0,7.0,6.0,7.0,9.0,9.0,?,?,?,4.0,"(0.11, 0.122]",0.11,0.122,"(0.0255, 0.0364]",0.0255,0.0364,"(0.172, 0.226]",0.172,0.226,"(67.087, 68.417]",67.087,68.417,"(50.061, 55.166]",50.06100000000001,55.166,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.156, 0.18]",0.156,0.18,"(18.108, 18.381]",18.108,18.381,"(0.995, 1.065]",0.995,1.065,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.767, 0.833]",0.767,0.833,"(0.244, 0.26]",0.244,0.26,"(-0.028, 0.03]",-0.028,0.03,,,,,,,,,,GreaterDiomedes,Diomedes,-,,
  5244 Amphilochos (1973 SQ1),4.0,4.0,1.0,4.0,4.0,5.0,4.0,4.0,11.0,?,?,?,?,?,?,?,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.0473, 0.0582]",0.0473,0.0582,"(0.0648, 0.119]",0.0648,0.119,"(61.766, 63.096]",61.76600000000001,63.096,"(24.536, 29.641]",24.536,29.641,"(0.0827, 0.0942]",0.0827,0.0942,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.132, 0.156]",0.132,0.156,"(18.108, 18.381]",18.108,18.381,,,,,,,,,,,,,,,,,,,,,,,,,GreaterTelamon,Telamon,-,,
  5254 Ulysses (1986 VG1),2.0,6.0,7.0,2.0,1.0,3.0,4.0,4.0,8.0,?,?,?,?,?,?,?,?,4.0,"(0.025, 0.0371]",0.025,0.0371,"(0.0691, 0.08]",0.0691,0.08,"(0.387, 0.441]",0.387,0.441,"(59.105, 60.436]",59.105,60.43600000000001,"(9.221, 14.326]",9.221,14.326,"(0.0596, 0.0711]",0.0596,0.0711,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.132, 0.156]",0.132,0.156,"(17.291, 17.564]",17.291,17.564,,,,,,,,,,,,,,,,,,,,,,,,,-,Ulysses,-,D,Bendjoya2004
  5258 (1989 AU1),6.0,5.0,2.0,5.0,5.0,2.0,2.0,3.0,9.0,?,?,?,?,?,?,?,?,4.0,"(0.0737, 0.0858]",0.0737,0.0858,"(0.0582, 0.0691]",0.0582,0.0691,"(0.119, 0.172]",0.119,0.172,"(63.096, 64.427]",63.096,64.42699999999999,"(29.641, 34.746]",29.641,34.746,"(0.0481, 0.0596]",0.0481,0.0596,"(0.101, 0.124]",0.101,0.124,"(0.108, 0.132]",0.108,0.132,"(17.564, 17.836]",17.564,17.836,,,,,,,,,,,,,,,,,,,,,,,,,-,Eurybates,AniusSub,DX,Bendjoya2004
  5259 Epeigeus (1989 BB1),2.0,10.0,4.0,3.0,2.0,4.0,3.0,3.0,10.0,4.0,5.0,4.0,12.0,11.0,?,?,?,4.0,"(0.025, 0.0371]",0.025,0.0371,"(0.113, 0.124]",0.113,0.124,"(0.226, 0.28]",0.226,0.28,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(14.326, 19.431]",14.326,19.431,"(0.0711, 0.0827]",0.0711,0.0827,"(0.124, 0.146]",0.124,0.146,"(0.108, 0.132]",0.108,0.132,"(17.836, 18.108]",17.836,18.108,"(0.787, 0.857]",0.787,0.857,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.292, 0.308]",0.292,0.308,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,GreaterAchilles,Achilles,-,D,Hasselmann2012
  5264 Telephus (1991 KC),0.0,7.0,9.0,1.0,1.0,4.0,3.0,4.0,7.0,4.0,5.0,4.0,9.0,12.0,?,?,?,4.0,"(0.000442, 0.0128]",0.000442,0.0128,"(0.08, 0.091]",0.08,0.091,"(0.495, 0.549]",0.495,0.5489999999999999,"(57.775, 59.105]",57.775,59.105,"(9.221, 14.326]",9.221,14.326,"(0.0711, 0.0827]",0.0711,0.0827,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,"(17.019, 17.291]",17.019000000000002,17.291,"(0.787, 0.857]",0.787,0.857,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.244, 0.26]",0.244,0.26,"(0.146, 0.204]",0.146,0.204,,,,,,,,,,-,Ulysses,-,D,Bendjoya2004
  5283 Pyrrhus (1989 BW),0.0,8.0,4.0,3.0,0.0,6.0,4.0,3.0,10.0,?,?,?,?,?,?,?,?,4.0,"(0.000442, 0.0128]",0.000442,0.0128,"(0.091, 0.102]",0.091,0.102,"(0.226, 0.28]",0.226,0.28,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(4.045, 9.221]",4.045,9.221,"(0.0942, 0.106]",0.0942,0.106,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.108, 0.132]",0.108,0.132,"(17.836, 18.108]",17.836,18.108,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAchilles,Epeios,-,Neg,Bendjoya2004
  5284 Orsilocus (1989 CK2),1.0,3.0,5.0,2.0,1.0,3.0,4.0,4.0,11.0,4.0,5.0,4.0,9.0,12.0,7.0,3.0,?,4.0,"(0.0128, 0.025]",0.0128,0.025,"(0.0364, 0.0473]",0.0364,0.0473,"(0.28, 0.334]",0.28,0.334,"(59.105, 60.436]",59.105,60.43600000000001,"(9.221, 14.326]",9.221,14.326,"(0.0596, 0.0711]",0.0596,0.0711,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.132, 0.156]",0.132,0.156,"(18.108, 18.381]",18.108,18.381,"(0.787, 0.857]",0.787,0.857,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.244, 0.26]",0.244,0.26,"(0.146, 0.204]",0.146,0.204,"(0.331, 0.375]",0.331,0.375,"(0.487, 0.602]",0.487,0.602,,,,-,-,-,D,Hasselmann2012
  5285 Krethon (1989 EO11),9.0,1.0,7.0,7.0,9.0,4.0,3.0,4.0,10.0,?,?,?,?,?,?,?,?,4.0,"(0.11, 0.122]",0.11,0.122,"(0.0146, 0.0255]",0.0146,0.0255,"(0.387, 0.441]",0.387,0.441,"(65.757, 67.087]",65.757,67.087,"(50.061, 55.166]",50.06100000000001,55.166,"(0.0711, 0.0827]",0.0711,0.0827,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,"(17.836, 18.108]",17.836,18.108,,,,,,,,,,,,,,,,,,,,,,,,,GreaterHektor,Hektor,-,XD,Bendjoya2004
  5436 Eumelos (1990 DK),0.0,4.0,2.0,2.0,0.0,5.0,5.0,5.0,11.0,?,?,?,?,?,?,?,?,4.0,"(0.000442, 0.0128]",0.000442,0.0128,"(0.0473, 0.0582]",0.0473,0.0582,"(0.119, 0.172]",0.119,0.172,"(59.105, 60.436]",59.105,60.43600000000001,"(4.045, 9.221]",4.045,9.221,"(0.0827, 0.0942]",0.0827,0.0942,"(0.169, 0.192]",0.16899999999999998,0.192,"(0.156, 0.18]",0.156,0.18,"(18.108, 18.381]",18.108,18.381,,,,,,,,,,,,,,,,,,,,,,,,,-,Halitherses,-,,
  5652 Amphimachus (1992 HS3),1.0,4.0,0.0,3.0,1.0,3.0,3.0,1.0,11.0,?,?,?,?,?,?,?,?,4.0,"(0.0128, 0.025]",0.0128,0.025,"(0.0473, 0.0582]",0.0473,0.0582,"(0.0102, 0.0648]",0.0102,0.0648,"(60.436, 61.766]",60.43600000000001,61.76600000000001,"(9.221, 14.326]",9.221,14.326,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.0599, 0.0839]",0.0599,0.0839,"(18.108, 18.381]",18.108,18.381,,,,,,,,,,,,,,,,,,,,,,,,,-,-,-,,
  6090 (1989 DJ),8.0,1.0,6.0,5.0,7.0,5.0,3.0,5.0,9.0,?,?,?,?,?,?,?,?,4.0,"(0.098, 0.11]",0.098,0.11,"(0.0146, 0.0255]",0.0146,0.0255,"(0.334, 0.387]",0.334,0.387,"(63.096, 64.427]",63.096,64.42699999999999,"(39.851, 44.956]",39.851,44.956,"(0.0827, 0.0942]",0.0827,0.0942,"(0.124, 0.146]",0.124,0.146,"(0.156, 0.18]",0.156,0.18,"(17.564, 17.836]",17.564,17.836,,,,,,,,,,,,,,,,,,,,,,,,,GreaterHektor,Hektor,-,D,Bendjoya2004
  6545 (1986 TR6),8.0,0.0,4.0,7.0,8.0,3.0,3.0,3.0,10.0,4.0,5.0,4.0,11.0,12.0,?,?,?,4.0,"(0.098, 0.11]",0.098,0.11,"(0.00354, 0.0146]",0.00354,0.0146,"(0.226, 0.28]",0.226,0.28,"(65.757, 67.087]",65.757,67.087,"(44.956, 50.061]",44.956,50.06100000000001,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.108, 0.132]",0.108,0.132,"(17.836, 18.108]",17.836,18.108,"(0.787, 0.857]",0.787,0.857,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.276, 0.292]",0.276,0.292,"(0.146, 0.204]",0.146,0.204,,,,,,,,,,GreaterHektor,Hektor,-,D,Fornasier2007
  7119 Hiera (1989 AV2),7.0,5.0,6.0,5.0,7.0,3.0,4.0,4.0,9.0,?,?,?,?,?,?,?,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.0582, 0.0691]",0.0582,0.0691,"(0.334, 0.387]",0.334,0.387,"(63.096, 64.427]",63.096,64.42699999999999,"(39.851, 44.956]",39.851,44.956,"(0.0596, 0.0711]",0.0596,0.0711,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.132, 0.156]",0.132,0.156,"(17.564, 17.836]",17.564,17.836,,,,,,,,,,,,,,,,,,,,,,,,,GreaterAjax,Ajax,HieraSub,,
  7152 Euneus (1973 SH1),4.0,1.0,0.0,4.0,4.0,5.0,3.0,4.0,11.0,?,?,?,?,?,?,?,?,4.0,"(0.0493, 0.0615]",0.0493,0.0615,"(0.0146, 0.0255]",0.0146,0.0255,"(0.0102, 0.0648]",0.0102,0.0648,"(61.766, 63.096]",61.76600000000001,63.096,"(24.536, 29.641]",24.536,29.641,"(0.0827, 0.0942]",0.0827,0.0942,"(0.124, 0.146]",0.124,0.146,"(0.132, 0.156]",0.132,0.156,"(18.108, 18.381]",18.108,18.381,,,,,,,,,,,,,,,,,,,,,,,,,GreaterTelamon,Kalchas,-,X,Bendjoya2004
  7214 Anticlus (1973 SM1),8.0,0.0,4.0,7.0,9.0,7.0,7.0,7.0,?,3.0,6.0,3.0,4.0,11.0,?,?,?,4.0,"(0.098, 0.11]",0.098,0.11,"(0.00354, 0.0146]",0.00354,0.0146,"(0.226, 0.28]",0.226,0.28,"(65.757, 67.087]",65.757,67.087,"(50.061, 55.166]",50.06100000000001,55.166,"(0.106, 0.117]",0.106,0.117,"(0.214, 0.237]",0.214,0.237,"(0.204, 0.227]",0.204,0.227,,,,"(0.718, 0.787]",0.718,0.787,"(1.441, 1.535]",1.4409999999999998,1.535,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.164, 0.18]",0.16399999999999998,0.18,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,GreaterDiomedes,Lycomedes,-,,
  7543 Prylis (1973 SY),5.0,2.0,4.0,4.0,5.0,2.0,4.0,4.0,11.0,?,?,?,?,?,?,?,?,4.0,"(0.0615, 0.0737]",0.0615,0.0737,"(0.0255, 0.0364]",0.0255,0.0364,"(0.226, 0.28]",0.226,0.28,"(61.766, 63.096]",61.76600000000001,63.096,"(29.641, 34.746]",29.641,34.746,"(0.0481, 0.0596]",0.0481,0.0596,"(0.146, 0.169]",0.146,0.16899999999999998,"(0.132, 0.156]",0.132,0.156,"(18.108, 18.381]",18.108,18.381,,,,,,,,,,,,,,,,,,,,,,,,,GreaterTelamon,Telamon,-,,
  7641 (1986 TT6),1.0,3.0,10.0,1.0,0.0,3.0,3.0,5.0,?,4.0,5.0,4.0,8.0,12.0,?,?,?,4.0,"(0.0128, 0.025]",0.0128,0.025,"(0.0364, 0.0473]",0.0364,0.0473,"(0.549, 0.602]",0.5489999999999999,0.602,"(57.775, 59.105]",57.775,59.105,"(4.045, 9.221]",4.045,9.221,"(0.0596, 0.0711]",0.0596,0.0711,"(0.124, 0.146]",0.124,0.146,"(0.156, 0.18]",0.156,0.18,,,,"(0.787, 0.857]",0.787,0.857,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.567, 0.633]",0.5670000000000001,0.633,"(0.228, 0.244]",0.228,0.244,"(0.146, 0.204]",0.146,0.204,,,,,,,,,,-,Stentor,-,Neg,Bendjoya2004
  8060 Anius (1973 SD1),6.0,5.0,2.0,6.0,6.0,2.0,1.0,2.0,?,?,?,?,?,?,?,?,?,4.0,"(0.0737, 0.0858]",0.0737,0.0858,"(0.0582, 0.0691]",0.0582,0.0691,"(0.119, 0.172]",0.119,0.172,"(64.427, 65.757]",64.42699999999999,65.757,"(34.746, 39.851]",34.746,39.851,"(0.0481, 0.0596]",0.0481,0.0596,"(0.0786, 0.101]",0.0786,0.101,"(0.0839, 0.108]",0.0839,0.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,Eurybates,AniusSub,,
  8125 Tyndareus (5493 T-2),8.0,3.0,4.0,7.0,8.0,8.0,8.0,9.0,13.0,?,?,?,?,?,?,?,?,4.0,"(0.098, 0.11]",0.098,0.11,"(0.0364, 0.0473]",0.0364,0.0473,"(0.226, 0.28]",0.226,0.28,"(65.757, 67.087]",65.757,67.087,"(44.956, 50.061]",44.956,50.06100000000001,"(0.117, 0.129]",0.117,0.129,"(0.237, 0.259]",0.237,0.259,"(0.251, 0.275]",0.251,0.275,"(18.653, 18.925]",18.653,18.925,,,,,,,,,,,,,,,,,,,,,,,,,GreaterDiomedes,-,-,,
  8241 Agrius (1973 SE1),7.0,8.0,1.0,7.0,8.0,5.0,5.0,5.0,?,3.0,5.0,3.0,4.0,11.0,?,?,?,4.0,"(0.0858, 0.098]",0.0858,0.098,"(0.091, 0.102]",0.091,0.102,"(0.0648, 0.119]",0.0648,0.119,"(65.757, 67.087]",65.757,67.087,"(44.956, 50.061]",44.956,50.06100000000001,"(0.0827, 0.0942]",0.0827,0.0942,"(0.169, 0.192]",0.16899999999999998,0.192,"(0.156, 0.18]",0.156,0.18,,,,"(0.718, 0.787]",0.718,0.787,"(1.347, 1.441]",1.347,1.4409999999999998,"(0.5, 0.567]",0.5,0.5670000000000001,"(0.164, 0.18]",0.16399999999999998,0.18,"(0.088, 0.146]",0.08800000000000001,0.146,,,,,,,,,,GreaterDiomedes,Philoctetes,AndraimonSub,,
